Country Name,Country Code,Region,IncomeGroup,cellph_per100,co2_perc,land_area,electricity,fertility,fuel_exps_pc,start_business,foreign_inv,gdp,gdp_pc,growth_gdp_pc,hiv_prev,servs_mill,mil_exp,internet_users,population,rd_exp,taxRev_pc,val_primary,val_industry,val_manufacturing,val_services,region_code
Ukraine,UKR,Europe & Central Asia,lower_mid,133.4908372,5.02074706440171,579290.0,100.0,1.374,3.38994047309588,6.5,2827000000.0,112190355158.17801,8693.69364884734,2.91712336406636,0.9,3948.26051136113,3.7828029528703397,57.11513856,44622516.0,0.6147699999999999,20.4513654211322,11.7257009089167,23.1783620717483,12.2191260296634,49.91424799622029,Eu_CAs
Upper middle income,UMC,,,111.692495832813,6.5275718210192295,58416073.015625,99.36857368839969,1.8355633918943501,19.6378935834893,24.992727272727297,408036521987.71796,22851037576513.0,17908.2837148447,3.8554873724368,,1097.44273258173,1.91315470989027,58.432434297674504,2655635719.0,1.52624821924621,11.972704642087901,6.5163360984739995,32.416079885647996,20.1413377451345,55.5257535452206,
Uruguay,URY,Latin America & Caribbean,high,147.4671006,1.98424083514046,175020.0,100.0,1.984,1.13312897089952,6.5,2591622875.20769,56488991831.0239,22728.134750687597,2.21776863877349,0.6,1103.6923791394302,1.95077407735433,68.27966256,3449299.0,0.36446,18.5094794019647,5.89193972971934,25.5392781241608,12.8180677583115,59.69250233538429,LAm_Ca
United States,USA,North America,high,120.6930432,16.502837239406,9147420.0,100.0,1.7655,11.1563736099247,5.6,354828000000.0,19485393853000.0,59927.929833953494,1.5644444308481598,,30335.7014808075,3.16286487973421,75.23264272,327167434.0,2.74043,11.2046031993722,0.940404125890274,17.9549024407408,11.122251435452002,77.551373973225,NAm
Uzbekistan,UZB,Europe & Central Asia,lower_mid,76.04190715,3.4207227458490097,425400.0,100.0,2.455,,4.0,1797341435.6538103,59159949231.4924,6644.5688858410995,2.7177300879710797,0.3,202.169899285551,3.5554825523167004,52.30510079,32955400.0,0.21254,14.278127547234302,30.837260291749395,24.1431005703855,,35.7693814178489,Eu_CAs
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,upper_mid,105.4114307,1.92005401383416,390.0,100.0,1.911,0.00048162937062745095,10.0,98139608.3060755,785222509.144563,11776.6715734858,0.521992347253672,,163.89412439564,,65.56,110210.0,,23.592260882551397,6.91696475274142,14.838030038006599,4.96072808386964,62.715232041875296,LAm_Ca
"Venezuela, RB",VEN,Latin America & Caribbean,upper_mid,78.4636301,6.164731034316571,882050.0,100.0,2.294,,230.0,-68000000.0,,,,,293.497106488038,,64.31336383,28870195.0,0.24106999999999998,,,,,,LAm_Ca
British Virgin Islands,VGB,Latin America & Caribbean,high,,6.198316602849361,150.0,100.0,,,,38358079000.0,,,,,355546.539540859,,,29802.0,,,,,,,LAm_Ca
Virgin Islands (U.S.),VIR,Latin America & Caribbean,high,,,350.0,100.0,2.08,,,,3855000000.0,,-1.4747671859689298,,1053.43625312302,,64.3774943,106977.0,,,,,,,LAm_Ca
Vietnam,VNM,East Asia & Pacific,lower_mid,125.6177267,1.81989397652576,310070.0,100.0,1.95,6.15828224962063,17.0,14100000000.0,223779865815.183,6857.98404387187,5.730628272652769,0.3,1348.71595124909,2.29945742821055,49.56909734,95540395.0,0.44113,,16.3196440917105,32.7150421754965,14.2655138556961,40.924678411977794,EAs_Pa
Vanuatu,VUT,East Asia & Pacific,lower_mid,82.54152126,0.583633965924938,12190.0,62.784294128418,3.239,,18.0,24704497.292206302,849708342.6984121,3110.31028343763,1.8726992022008602,,178.627718818956,,25.71978784,292680.0,,16.7452620453839,,,,,EAs_Pa
World,WLD,,,102.953231937576,4.98070685188463,127354641.43053201,88.86707329012421,2.42562753113188,16.0074872804231,20.1189473684211,2085129881725.83,80885580989211.6,17136.6371983104,1.99432200560446,0.8,3519.69918650798,2.1404854679435,48.565130757136004,7594270356.0,2.11438829483737,14.3157812667831,3.5134818984644003,25.1688074280651,15.555751773150199,65.2378100394087,
Samoa,WSM,East Asia & Pacific,upper_mid,63.23101201,1.03015799522425,2830.0,96.8,3.926,0.0182051517534925,9.0,9062247.69605818,841538412.998896,6677.68551022861,2.27526482130438,,296.89995495311,,33.61093932,196130.0,,22.6768808003324,9.586428480755009,23.8859925458685,9.72385278309139,,EAs_Pa
Kosovo,XKX,Europe & Central Asia,upper_mid,,,10887.0,100.0,2.02,,5.5,324803899.58435297,7227764976.792741,10759.6489225281,3.40237476613581,,,0.795344788911837,,1845300.0,,,10.461837531506902,23.7999209238728,10.969374474885099,46.132930264740295,Eu_CAs
"Yemen, Rep.",YEM,Middle East & North Africa,low,54.36332628,0.8789956119400608,527970.0,79.2,3.889,70.25825296293701,40.5,-269850000.0,26818703092.5852,2645.30838302614,-8.19488956593459,,3.37706500789066,,26.71835477,28498687.0,,,7.0835037893411394,46.6113349813093,6.8680557291740705,22.9439573117694,MEa_NAf
South Africa,ZAF,Sub-Saharan Africa,upper_mid,156.0332292,8.979062347588481,1213090.0,84.4,2.43,10.8252693131529,40.0,2059863824.78035,348871647962.32104,13458.9637418502,-0.0995400449531019,18.8,9430.69731150022,0.981709721430103,56.16739447,57779622.0,0.7981600000000001,27.3324057234863,2.17817358718032,26.009142586609602,12.040172579045201,61.0205897332758,SSAf
Zambia,ZMB,Sub-Saharan Africa,lower_mid,78.6149339,0.29241222245577597,743390.0,40.3,4.925,1.14917846605874,8.5,865903085.18835,25868142076.7897,4090.12004042731,0.39573993055479706,11.5,42.364614795289896,1.40095005931668,27.852579100000003,17351822.0,,14.393956083805802,6.22847041620006,34.8771390757897,7.686142398356299,54.1824542568649,SSAf
Zimbabwe,ZWE,Sub-Saharan Africa,lower_mid,85.25218295,0.8847212943322951,386850.0,40.42136764526371,3.682,0.555653457866147,32.0,247187738.788,22813010116.1292,2825.72512228756,3.1863990336930494,13.3,30.554737055415398,2.16960636324343,27.05548769,14439018.0,,18.060220102262,7.87398582101493,22.1150590703934,11.5960198919073,60.4099015011579,SSAf
